030597/2,409102,1,17,CM2,MAN,441,10012170,22250,22260,3/2/2026,10:12:04 AM
030597/2,409102,1,17,CM2,MAN,525,10012284,2000,1960,3/2/2026,10:17:52 AM
030597/2,409102,1,17,CM2,MAN,984,10031006,13100,13090,3/2/2026,10:11:51 AM
030597/2,409102,1,17,CM2,MAN,864,10031008,5500,5430,3/2/2026,10:11:31 AM
030598/1,409103,1,9,CM1,SA1,175,10011004,5000,5100,3/2/2026,9:28:01 AM
030598/1,409103,1,9,CM1,SA1,281,10011414,15000,15000,3/2/2026,9:32:44 AM
030598/1,409103,1,9,CM1,SA1,281,10011414,15000,15150,3/2/2026,9:37:23 AM
030598/1,409103,1,9,CM1,SA1,097,10011446,15500,15400,3/2/2026,9:24:24 AM
030598/1,409103,1,9,CM1,SA1,097,10011446,14500,14550,3/2/2026,9:29:36 AM
030598/1,409103,1,9,CM1,SA1,097,10011446,14500,14450,3/2/2026,9:34:15 AM
030598/1,409103,1,9,CM1,SA1,097,10011446,14500,14400,3/2/2026,9:38:58 AM
030598/1,409103,1,9,CM1,SA1,401,10011503,5000,5100,3/2/2026,9:17:36 AM
030598/1,409103,1,9,CM1,SA1,401,10011503,9600,9750,3/2/2026,9:26:55 AM
030598/1,409103,1,9,CM1,SA1,418,10011512,10000,10250,3/2/2026,9:20:56 AM
030598/1,409103,1,9,CM1,SA1,41B,10011512,5000,5000,3/2/2026,9:22:31 AM
030598/2,409104,1,15,CM3,SA3,283,10011414,22000,21950,3/2/2026,12:01:11 PM
030598/2,409104,1,15,CM3,SA3,20H,10011425,5000,5000,3/2/2026,9:56:35 AM
030598/2,409104,1,15,CM3,SA3,099,10011446,14500,14500,3/2/2026,9:53:43 AM
030598/2,409104,1,15,CM3,SA3,099,10011446,14500,14450,3/2/2026,9:58:17 AM
030598/2,409104,1,15,CM2,MAN,41X,10011512,10000,10000,3/2/2026,11:18:56 AM
030598/2,409104,1,15,CM2,MAN,441,10012170,22250,22260,3/2/2026,11:05:56 AM
030598/2,409104,1,15,CM2,MAN,441,10012170,22250,22220,3/2/2026,11:18:42 AM
030598/2,409104,1,15,CM2,MAN,525,10012284,2500,2460,3/2/2026,11:36:00 AM
030598/2,409104,1,15,CM2,MAN,984,10031006,14600,14590,3/2/2026,11:05:32 AM
030598/2,409104,1,15,CM2,MAN,864,10031008,5500,5460,3/2/2026,11:05:26 AM
030598/3,409105,1,19,CM3,SA3,283,10011414,12000,11950,3/2/2026,10:29:11 AM
030598/3,409105,1,19,CM3,SA3,408,10011503,5000,5100,3/2/2026,10:27:53 AM
030598/3,409105,1,19,CM3,SA3,433,10011513,10000,10050,3/2/2026,10:33:52 AM
030599/1,409101,1,23,CM1,SA1,175,10011004,5000,4900,3/2/2026,11:01:19 AM
030599/1,409101,1,23,CM1,SA1,281,10011414,23000,23000,3/2/2026,11:06:31 AM
030599/1,409101,1,23,CM1,SA1,281,10011414,23000,22900,3/2/2026,11:11:03 AM
030599/1,409101,1,23,CM1,SA1,097,10011446,15500,15500,3/2/2026,10:56:28 AM
030599/1,409101,1,23,CM1,SA1,097,10011446,14500,14450,3/2/2026,11:02:44 AM
030599/1,409101,1,23,CM1,SA1,097,10011446,14500,14550,3/2/2026,11:08:00 AM
030599/1,409101,1,23,CM1,SA1,097,10011446,14500,14550,3/2/2026,11:11:56 AM
030599/1,409101,1,23,CM1,SA1,401,10011503,20000,20950,3/2/2026,10:51:35 AM
030599/1,409101,1,23,CM1,SA1,41B,10011512,5000,5050,3/2/2026,10:53:06 AM
030599/1,409101,1,23,CM1,SA1,321,10011528,9000,8950,3/2/2026,10:59:33 AM
030599/2,409102,1,12,CM3,SA3,283,10011414,18000,18100,3/2/2026,1:59:12 PM
030599/2,409102,1,12,CM3,SA3,20H,10011425,5000,4950,3/2/2026,12:56:46 PM
